,user_id,"round(sum(price), 2)",Frequency,Recent_Date
11316,600330500,14.45,3,2020-01-14
11317,262453727,69.27,16,2020-01-14
11318,601289870,31.91,5,2020-01-15
11319,503617767,125.23,13,2020-01-15
11320,573005291,10.32,1,2020-01-15
11321,547000937,90.66,14,2020-01-15
11322,597081317,50.1,15,2020-01-16
11323,602053256,4.7,1,2020-01-16
11324,421874331,161.69,24,2020-02-16
11325,486606772,20.17,7,2020-01-17
11326,539752620,190.9,19,2020-02-10
11327,379775300,74.87,19,2020-01-17
11328,521531509,18.75,4,2020-01-10
11329,550700010,53.9,12,2020-02-25
11330,236714629,36.04,7,2020-01-11
11331,564597271,35.84,7,2020-01-11
11332,404614814,61.65,15,2020-02-24
11333,599145065,86.83,26,2020-02-12
11334,598827591,68.51,18,2020-01-11
11335,599830816,40.46,10,2020-01-11
11336,542600787,1.58,2,2020-01-11
11337,409998038,123.48,37,2020-02-03
11338,396098684,106.87,25,2020-02-10
11339,557650953,39.9,8,2020-01-13
11340,537982038,62.75,28,2020-02-09
11341,600515537,19.11,3,2020-01-13
11342,528124171,23.63,6,2020-01-13
11343,434528533,78.78,10,2020-02-07
11344,592448740,10.4,3,2020-01-13
11345,600992422,38.0,5,2020-01-14
11346,599176400,43.34,4,2020-01-14
11347,405786782,10.42,3,2020-01-14
11348,584261491,12.38,2,2020-01-14
11349,583500357,41.31,10,2020-01-14
11350,446700892,103.26,14,2020-01-14
11351,527676564,11.02,3,2020-01-14
11352,458250224,70.75,14,2020-01-30
11353,492545068,16.03,1,2020-01-15
11354,598263400,16.56,4,2020-01-15
11355,601866088,63.02,13,2020-01-16
11356,527814266,10.48,2,2020-01-16
11357,601921209,45.69,4,2020-01-16
11358,602282660,15.79,2,2020-01-17
11359,541366520,17.7,2,2020-01-10
11360,554716313,48.34,12,2020-02-10
11361,598880056,20.56,1,2020-01-10
11362,558529513,16.08,10,2020-01-10
11363,205018731,69.66,15,2020-01-13
11364,184954917,18.17,8,2020-01-10
11365,599451628,35.06,7,2020-01-10
11366,537978639,12.94,4,2020-01-10
11367,462089326,366.37,49,2020-02-29
11368,436502447,60.79,12,2020-01-11
11369,554064966,56.22,10,2020-01-12
11370,557408774,126.29,24,2020-01-27
11371,478081904,20.96,5,2020-01-12
11372,600445210,13.27,3,2020-01-13
11373,583530627,56.56,6,2020-01-13
11374,549442818,57.62,10,2020-01-13
11375,517919897,79.15,18,2020-01-13
11376,148648103,33.26,24,2020-01-13
11377,600439162,50.63,6,2020-01-13
11378,600543641,30.49,7,2020-01-13
11379,579618165,16.89,5,2020-01-13
11380,544346308,41.21,4,2020-01-13
11381,401745322,15.71,1,2020-01-13
11382,558572305,32.7,13,2020-01-13
11383,405453015,18.52,4,2020-01-13
11384,558750273,9.78,2,2020-01-14
11385,596071409,128.39,14,2020-01-14
11386,600988999,25.87,2,2020-01-14
11387,574264286,26.78,4,2020-01-14
11388,601160696,67.48,5,2020-02-16
11389,601082013,18.28,9,2020-01-14
11390,312428061,80.64,18,2020-01-15
11391,593703372,32.33,3,2020-01-15
11392,591333052,5.24,1,2020-01-15
11393,601706954,59.63,11,2020-01-15
11394,568630966,110.7,11,2020-02-26
11395,573448752,11.82,3,2020-01-16
11396,601371890,11.87,2,2020-01-15
11397,419246960,220.66,46,2020-02-24
11398,502239473,37.06,5,2020-01-10
11399,518558827,52.8,4,2020-01-10
11400,435362635,31.02,3,2020-01-10
11401,599707367,58.68,6,2020-01-11
11402,577290984,259.89,13,2020-02-02
11403,544509082,26.96,7,2020-01-11
11404,592749394,67.33,54,2020-01-27
11405,552202840,301.28,22,2020-01-12
11406,285702802,7.3,3,2020-01-12
11407,589377586,24.82,14,2020-01-12
11408,584267590,58.1,2,2020-01-12
11409,495246550,55.54,3,2020-01-14
11410,600332071,22.18,6,2020-01-12
11411,600163664,126.18,22,2020-01-12
11412,541519196,41.7,6,2020-01-13
11413,599921322,12.16,3,2020-01-13
11414,470957066,64.11,15,2020-01-29
11415,574948423,16.35,1,2020-01-13
11416,600643031,58.5,18,2020-01-13
11417,600742225,278.74,34,2020-01-25
11418,546082957,39.65,9,2020-01-14
11419,538021198,11.96,11,2020-01-14
11420,600612935,10.16,1,2020-01-14
11421,254743116,44.98,24,2020-02-10
11422,601550448,40.16,4,2020-01-15
11423,601586736,16.35,1,2020-01-15
11424,549585370,68.85,25,2020-01-16
11425,486632577,21.1,10,2020-01-16
11426,550466916,13.33,2,2020-01-10
11427,454247531,173.6,48,2020-02-22
11428,577486015,42.82,11,2020-01-11
11429,525041223,16.9,4,2020-01-11
11430,599479746,43.49,9,2020-01-12
11431,557508177,37.79,6,2020-01-12
11432,370159793,48.36,9,2020-01-12
11433,525732675,137.99,28,2020-01-31
11434,581487786,35.82,10,2020-01-18
11435,448052590,58.71,7,2020-02-01
11436,600395496,28.8,5,2020-01-13
11437,535292043,19.37,5,2020-01-13
11438,598664894,78.36,20,2020-01-13
11439,353460514,56.06,6,2020-01-20
11440,600895971,9.76,2,2020-01-14
11441,601056169,196.03,38,2020-01-14
11442,463845330,587.78,66,2020-02-28
11443,591380839,3.33,1,2020-01-15
11444,601439831,17.3,1,2020-01-15
11445,601178417,26.45,10,2020-01-15
11446,558421232,18.92,3,2020-01-15
11447,601578072,63.8,11,2020-01-15
11448,601624852,27.9,6,2020-01-15
11449,457814032,38.21,9,2020-01-16
11450,438657705,15.72,3,2020-01-16
11451,601062646,17.82,8,2020-01-16
11452,422933029,69.64,14,2020-02-25
11453,602242060,13.68,2,2020-01-17
11454,599649176,89.3,5,2020-01-17
11455,602241845,10.8,4,2020-01-17
11456,273905233,16.35,1,2020-01-10
11457,599365385,31.89,10,2020-01-10
11458,408888188,32.23,4,2020-02-12
11459,387927151,56.6,18,2020-01-11
11460,486049393,12.21,7,2020-01-11
11461,554657851,77.78,13,2020-01-11
11462,549516771,60.31,10,2020-02-07
11463,550031373,135.97,63,2020-02-23
11464,572992226,381.97,63,2020-02-27
11465,583892922,18.19,7,2020-01-12
11466,439969974,9.79,2,2020-01-12
11467,600527273,8.88,2,2020-01-13
11468,296992265,16.69,2,2020-01-13
11469,472656408,30.44,4,2020-01-13
11470,576953197,18.75,7,2020-02-12
11471,600912214,207.94,1,2020-01-14
11472,566088532,15.87,1,2020-01-14
11473,241031998,81.06,8,2020-01-14
11474,530435207,178.1,35,2020-02-12
11475,546013885,68.25,2,2020-01-14
11476,540497062,56.89,13,2020-01-24
11477,600984718,53.45,12,2020-02-14
11478,601403477,63.81,16,2020-01-15
11479,434250914,60.56,17,2020-01-15
11480,495690306,82.6,37,2020-02-07
11481,601821431,17.13,2,2020-01-16
11482,438317592,118.84,40,2020-02-16
11483,599762061,18.21,7,2020-01-16
11484,446635261,117.35,14,2020-01-30
11485,469806780,33.62,8,2020-01-16
11486,491322026,23.8,11,2020-01-16
11487,526330441,13.18,4,2020-01-16
11488,602101098,33.82,6,2020-01-16
11489,602249567,52.64,12,2020-01-17
11490,524690559,73.97,11,2020-01-15
11491,552033162,39.05,15,2020-01-10
11492,596034183,75.08,36,2020-02-17
11493,376499505,108.21,44,2020-01-10
11494,583469303,13.57,8,2020-01-10
11495,599446957,25.24,5,2020-01-10
11496,559942262,127.47,5,2020-01-11
11497,300688877,31.76,5,2020-01-11
11498,600028834,12.21,3,2020-01-12
11499,396903890,109.89,27,2020-02-23
11500,564974908,21.43,3,2020-01-13
11501,597022286,19.03,1,2020-01-13
11502,352521880,360.86,54,2020-02-10
11503,600550719,6.59,3,2020-01-13
11504,600591301,21.87,4,2020-01-13
11505,600580418,51.01,15,2020-01-13
11506,530951720,96.37,10,2020-02-24
11507,552884863,40.81,16,2020-01-27
11508,544093243,25.91,11,2020-01-31
11509,590973079,111.15,23,2020-01-28
11510,590000569,32.18,9,2020-01-14
11511,498513469,72.31,16,2020-02-28
11512,600922433,4.76,1,2020-01-14
11513,596205472,23.89,9,2020-01-14
11514,600938394,46.75,7,2020-01-14
11515,601010904,28.28,9,2020-01-14
11516,601091486,84.57,15,2020-01-14
11517,601129907,33.27,2,2020-01-14
11518,538738347,29.81,14,2020-01-14
11519,601411943,43.45,8,2020-01-15
11520,601466742,7.73,5,2020-01-15
11521,597422438,220.62,60,2020-01-28
11522,601619964,54.71,9,2020-01-15
11523,407185877,15.72,3,2020-01-15
11524,596635821,114.27,25,2020-02-01
11525,601865412,13.02,2,2020-01-16
11526,283152355,65.86,10,2020-01-16
11527,600763410,16.68,3,2020-01-16
11528,471231529,22.26,8,2020-01-16
11529,576161625,19.91,5,2020-01-16
11530,602256380,14.81,9,2020-01-17
11531,372925774,54.76,3,2020-01-10
11532,409493055,241.42,47,2020-01-10
11533,589752134,27.06,6,2020-01-10
11534,484260778,23.7,6,2020-01-10
11535,575251448,37.77,16,2020-01-10
11536,599613358,47.61,9,2020-01-12
11537,510973511,76.55,22,2020-01-11
11538,599674081,20.63,1,2020-01-11
11539,455439859,31.48,7,2020-01-11
11540,528534381,31.17,5,2020-01-23
11541,524942938,37.21,12,2020-01-25
11542,553867800,94.6,22,2020-01-31
11543,69701627,95.28,10,2020-02-10
11544,599013255,8.84,3,2020-01-12
11545,600280755,15.83,11,2020-01-12
11546,399729166,11.91,3,2020-01-12
11547,564481725,10.87,2,2020-01-12
11548,589715485,60.02,21,2020-01-12
11549,572312453,19.52,2,2020-01-13
11550,600471659,11.11,2,2020-01-13
11551,599999157,14.98,14,2020-01-13
11552,550378395,36.34,7,2020-02-03
11553,600581858,22.21,1,2020-01-13
11554,558003741,92.22,18,2020-02-27
11555,462258003,68.5,7,2020-02-17
11556,597994911,45.49,3,2020-01-13
11557,376316766,8.46,7,2020-01-13
11558,525848027,13.47,3,2020-01-14
11559,600748915,21.31,7,2020-01-14
11560,512138484,39.28,4,2020-01-14
11561,461416210,28.23,17,2020-01-14
11562,449086261,69.71,11,2020-01-14
11563,546250494,44.78,4,2020-01-15
11564,427961599,279.1,51,2020-02-28
11565,538027550,39.67,8,2020-01-15
11566,416780197,57.75,37,2020-01-15
11567,601448887,24.59,3,2020-01-15
11568,436923089,26.27,4,2020-01-15
11569,565759034,36.95,11,2020-02-25
11570,585424843,112.71,3,2020-02-09
11571,601592298,19.73,9,2020-01-15
11572,589296042,36.28,12,2020-01-15
11573,445031734,23.1,6,2020-01-15
11574,600782684,25.39,4,2020-01-15
11575,572950889,31.97,4,2020-01-10
11576,493209113,202.59,64,2020-02-09
11577,560438368,15.25,3,2020-01-10
11578,598022249,34.13,11,2020-01-10
11579,539584351,109.04,21,2020-02-29
11580,597451643,6.97,7,2020-01-11
11581,599981967,33.67,15,2020-01-12
11582,600086494,122.22,1,2020-01-12
11583,546325138,28.11,6,2020-01-12
11584,600273733,16.04,5,2020-01-12
11585,435131182,251.45,58,2020-02-16
11586,600303554,36.02,7,2020-01-26
11587,600380780,70.32,3,2020-01-13
11588,420088461,170.31,23,2020-01-18
11589,600680819,22.21,1,2020-01-13
11590,584286942,86.12,10,2020-01-13
11591,596294560,10.48,2,2020-01-14
11592,547778915,157.9,28,2020-02-26
11593,581010883,21.5,6,2020-01-14
11594,601261587,20.0,4,2020-01-14
11595,586237089,47.15,7,2020-01-15
11596,601403685,10.32,1,2020-01-15
11597,580220036,50.93,20,2020-01-15
11598,238511210,71.36,22,2020-01-15
11599,598460289,45.24,1,2020-01-15
11600,601802672,129.04,24,2020-01-16
11601,415223303,110.72,4,2020-01-16
11602,573459554,136.91,31,2020-02-17
11603,601804080,51.18,12,2020-01-17
11604,602262484,88.13,28,2020-01-17
11605,441374893,41.35,6,2020-01-10
11606,544370520,42.67,7,2020-01-10
11607,577677506,10.2,3,2020-01-10
11608,508140970,39.99,5,2020-01-10
11609,583842075,107.4,30,2020-02-12
11610,530776164,68.58,6,2020-01-11
11611,558871683,20.65,1,2020-01-11
11612,599858426,22.21,1,2020-01-11
11613,436402002,23.31,5,2020-01-12
11614,598354461,34.58,4,2020-01-12
11615,492825399,15.71,1,2020-01-12
11616,599602182,169.78,4,2020-01-21
11617,507568482,58.16,11,2020-01-17
11618,600676321,10.48,2,2020-01-13
11619,464613374,17.89,5,2020-01-13
11620,522665246,63.12,10,2020-02-25
11621,425800876,36.3,6,2020-01-13
11622,600774862,31.75,3,2020-01-13
11623,474207799,153.54,26,2020-02-24
11624,595587858,-0.66,10,2020-01-14
11625,600606484,36.93,11,2020-01-14
11626,598594603,493.82,73,2020-01-14
11627,491975763,182.22,39,2020-02-28
11628,601344059,31.46,4,2020-01-15
11629,600630041,11.11,1,2020-01-15
11630,535906723,47.2,19,2020-02-12
11631,601581416,25.81,5,2020-01-15
11632,390279370,10.31,6,2020-01-15
11633,432282316,39.97,10,2020-02-05
11634,601872684,11.44,4,2020-01-16
11635,572922766,65.39,2,2020-01-16
11636,585091821,39.21,7,2020-01-16
11637,602190607,30.74,9,2020-01-25
11638,602189319,32.46,5,2020-01-17
11639,170692471,55.55,3,2020-01-27
11640,537780795,82.23,20,2020-01-17
11641,597641366,14.85,3,2020-01-10
11642,593590486,31.76,5,2020-01-28
11643,400489056,41.36,5,2020-01-10
11644,599420463,34.76,4,2020-01-10
11645,599458246,21.35,3,2020-01-10
11646,442060868,45.64,9,2020-01-11
11647,591155667,40.61,8,2020-01-11
11648,599660243,55.48,9,2020-01-11
11649,523482639,28.11,3,2020-01-11
11650,275267734,41.35,13,2020-01-12
11651,599185408,27.35,4,2020-01-12
11652,551077232,8.24,3,2020-01-12
11653,600360311,51.13,12,2020-01-12
11654,600458258,20.0,2,2020-01-13
11655,600117542,143.75,5,2020-01-13
11656,501850699,145.93,18,2020-02-06
11657,600973759,70.12,8,2020-01-27
11658,600987826,10.16,1,2020-01-14
11659,537220674,47.46,10,2020-01-29
11660,554058974,50.79,15,2020-01-28
11661,479319170,53.22,16,2020-01-14
11662,558170280,37.08,18,2020-02-13
11663,593183859,42.61,6,2020-01-14
11664,600721252,451.0,234,2020-01-14
11665,600787771,29.21,1,2020-01-14
11666,600814835,54.85,29,2020-01-14
11667,601835261,34.28,7,2020-01-16
11668,601850773,115.0,39,2020-01-16
11669,240146650,21.04,9,2020-01-16
11670,425170574,21.27,2,2020-01-16
11671,601941498,11.02,2,2020-01-16
11672,599124106,23.29,5,2020-01-10
11673,598813743,18.69,5,2020-01-10
11674,523251408,46.9,6,2020-01-10
11675,569992656,67.73,13,2020-01-10
11676,303074411,41.12,6,2020-01-10
11677,483045141,63.55,10,2020-01-10
11678,545574039,16.89,2,2020-01-10
11679,419891901,21.36,3,2020-01-10
11680,599409902,308.04,14,2020-01-10
11681,509991124,96.7,29,2020-01-11
11682,599760357,76.91,15,2020-01-11
11683,599775033,49.44,10,2020-01-11
11684,438903286,15.87,1,2020-01-11
11685,526431731,46.54,22,2020-01-11
11686,599899828,13.8,7,2020-01-11
11687,392001861,16.31,6,2020-01-12
11688,541337555,14.36,4,2020-01-12
11689,599855380,10.62,3,2020-01-12
11690,237384576,127.85,23,2020-01-12
11691,570317823,57.95,11,2020-01-13
11692,574078264,29.99,6,2020-01-12
11693,578111968,728.57,84,2020-02-29
11694,499208535,74.02,23,2020-01-12
11695,600297844,28.94,5,2020-01-12
11696,570519023,77.33,25,2020-01-12
11697,591012283,37.54,4,2020-01-12
11698,596023932,90.83,17,2020-01-13
11699,538553247,28.37,5,2020-01-13
11700,584771137,19.84,2,2020-01-13
11701,361188745,131.88,25,2020-02-09
11702,497731190,35.27,1,2020-01-13
11703,597242255,100.78,8,2020-01-14
11704,336563831,106.53,19,2020-01-28
11705,550220687,21.89,8,2020-01-14
11706,559764084,79.66,17,2020-02-14
11707,535200477,64.16,13,2020-01-14
11708,601393873,17.76,4,2020-01-15
11709,601425149,10.43,4,2020-01-15
11710,601484676,137.55,25,2020-01-15
11711,496348923,113.88,11,2020-02-10
11712,600557600,15.87,1,2020-01-16
11713,601333611,44.37,14,2020-01-16
11714,602189967,13.58,6,2020-01-17
11715,401059030,61.75,11,2020-02-03
11716,492766675,90.94,15,2020-01-22
11717,418090859,342.07,70,2020-02-28
11718,594191967,44.79,19,2020-01-10
11719,599353393,37.51,5,2020-01-10
11720,437905289,51.96,5,2020-01-10
11721,564335174,15.4,1,2020-01-11
11722,560913996,42.73,16,2020-01-11
11723,600180044,174.04,17,2020-01-12
11724,600210283,15.24,3,2020-01-12
11725,559804186,60.96,14,2020-01-12
11726,547000367,64.33,19,2020-01-20
11727,532248612,160.54,84,2020-02-24
11728,600470591,54.19,11,2020-01-13
11729,567125647,50.41,12,2020-02-24
11730,490500834,15.32,4,2020-01-13
11731,600481421,74.23,14,2020-01-13
11732,455296098,14.27,2,2020-01-13
11733,505814010,12.13,4,2020-01-13
11734,598453686,67.94,16,2020-01-26
11735,528772942,32.61,4,2020-01-26
11736,587940092,93.64,27,2020-01-14
11737,601071171,12.66,2,2020-01-14
11738,600949057,53.0,20,2020-01-31
11739,599107047,10.6,11,2020-01-15
11740,589596955,82.65,12,2020-01-15
11741,568178477,18.05,7,2020-01-15
11742,323376427,36.77,10,2020-01-15
11743,241593740,23.73,2,2020-01-15
11744,468531314,53.32,13,2020-01-19
11745,475520404,57.14,21,2020-01-16
11746,602132859,63.27,27,2020-01-16
11747,532551564,38.48,11,2020-01-17
11748,447892960,30.95,1,2020-01-17
11749,476429746,5.0,2,2020-01-10
11750,558159158,15.81,7,2020-01-11
11751,506433627,76.68,13,2020-02-16
11752,590956677,18.42,3,2020-01-11
11753,590981290,36.49,10,2020-01-11
11754,599859159,36.72,2,2020-01-11
11755,231883825,22.54,8,2020-01-12
11756,600164636,14.28,3,2020-01-12
11757,501846123,69.74,32,2020-02-08
11758,600230580,20.08,2,2020-01-12
11759,406303121,82.49,8,2020-02-13
11760,550084437,16.12,10,2020-01-13
11761,598889504,12.34,5,2020-01-13
11762,584964213,39.19,3,2020-01-13
11763,518244186,18.89,2,2020-01-14
11764,518638471,44.72,20,2020-01-14
11765,589132416,18.42,13,2020-01-14
11766,583261109,95.35,18,2020-02-26
11767,519298300,16.05,8,2020-01-14
11768,444479244,21.43,3,2020-01-15
11769,450382159,12.06,2,2020-01-15
11770,601452588,15.73,4,2020-01-15
11771,507110983,3.17,4,2020-01-15
11772,414037402,37.31,9,2020-02-01
11773,600984438,19.63,9,2020-01-16
11774,453121063,24.75,3,2020-01-16
11775,563844265,93.12,13,2020-02-21
11776,601904815,10.57,2,2020-01-16
11777,480754686,72.1,28,2020-02-17
11778,391667725,519.95,143,2020-02-21
11779,509279792,13.91,7,2020-01-17
11780,457092105,42.24,6,2020-01-17
11781,599333045,10.79,3,2020-01-10
11782,396121874,164.1,39,2020-02-24
11783,476639770,112.19,39,2020-01-17
11784,599418728,62.47,6,2020-01-10
11785,589988814,167.94,24,2020-02-14
11786,516127035,15.31,7,2020-01-11
11787,239713109,19.14,3,2020-01-12
11788,600136285,9.68,2,2020-01-12
11789,552380266,129.65,18,2020-02-12
11790,525594736,24.6,1,2020-01-12
11791,600180773,36.57,3,2020-01-12
11792,596302772,99.0,33,2020-01-12
11793,599727860,51.9,18,2020-01-12
11794,600346134,121.54,48,2020-01-16
11795,540032876,106.41,20,2020-01-13
11796,233400855,83.65,8,2020-02-12
11797,600468259,70.75,8,2020-01-13
11798,600339164,99.47,36,2020-01-13
11799,389750275,1.3,9,2020-01-13
11800,598785608,16.93,4,2020-01-13
11801,600826373,36.05,6,2020-01-14
11802,598303802,64.41,8,2020-01-14
11803,582159785,9.62,3,2020-01-14
11804,298333028,27.4,5,2020-02-11
11805,494277072,254.36,70,2020-02-19
11806,594565092,22.86,2,2020-01-14
11807,601252471,50.16,12,2020-01-15
11808,576910025,13.5,3,2020-01-15
11809,598270544,19.2,2,2020-01-15
11810,411320901,14.05,4,2020-01-15
11811,414676829,21.71,11,2020-01-15
11812,455937379,17.78,5,2020-01-15
11813,590695829,71.88,34,2020-01-15
11814,534228896,43.47,9,2020-01-16
11815,409270658,86.06,27,2020-02-28
11816,417868515,6.81,2,2020-01-16
11817,553385454,31.72,7,2020-01-17
11818,602263115,6.22,1,2020-01-17
11819,524457268,74.11,13,2020-01-20
11820,409453671,46.33,17,2020-01-10
11821,381097636,160.62,28,2020-02-16
11822,599191921,30.16,12,2020-01-11
11823,486936505,79.43,31,2020-01-12
11824,600139904,41.32,12,2020-01-12
11825,600053925,41.35,17,2020-02-01
11826,600293240,9.52,3,2020-01-12
11827,576929442,167.02,23,2020-02-01
11828,600700648,9.69,2,2020-01-13
11829,600818430,76.71,13,2020-02-18
11830,483179379,35.94,7,2020-01-14
11831,560056601,18.74,2,2020-01-14
11832,478905651,33.98,9,2020-01-14
11833,548455020,16.35,1,2020-01-14
11834,548832417,38.5,8,2020-01-15
11835,601798559,20.97,2,2020-01-16
11836,511302311,194.44,1,2020-01-16
11837,559113565,16.77,13,2020-01-16
11838,421748975,41.92,8,2020-01-16
11839,594511865,9.84,2,2020-01-16
11840,577352998,151.92,47,2020-02-10
11841,602164179,12.69,4,2020-01-16
11842,492362875,36.79,14,2020-01-17
11843,602281768,12.27,3,2020-01-17
11844,534234675,21.44,5,2020-01-10
11845,599363878,21.74,4,2020-01-10
11846,599393687,11.02,3,2020-01-10
11847,394204769,133.58,28,2020-02-12
11848,599339741,29.7,14,2020-01-10
11849,471385584,63.05,23,2020-01-11
11850,472831976,10.07,3,2020-01-11
11851,515073354,7.86,1,2020-01-11
11852,433063720,46.67,5,2020-01-11
11853,500550127,39.55,7,2020-01-13
11854,600115594,101.71,21,2020-02-04
11855,273308416,47.93,6,2020-01-20
11856,350575884,16.67,3,2020-01-12
11857,539914930,16.95,5,2020-01-27
11858,600493198,35.24,1,2020-01-13
11859,389392920,26.47,14,2020-01-13
11860,580987406,103.35,20,2020-02-09
11861,546406663,175.56,26,2020-02-13
11862,381618682,31.26,7,2020-01-14
11863,553069662,42.55,19,2020-02-10
11864,527566996,24.97,5,2020-01-14
11865,600954430,145.71,18,2020-01-24
11866,601090900,52.24,22,2020-01-14
11867,279832551,11.86,4,2020-01-14
11868,584412112,28.26,3,2020-01-14
11869,601263936,18.99,6,2020-01-14
11870,522480074,23.17,3,2020-01-15
11871,380837147,51.28,17,2020-02-12
11872,581275153,11.37,4,2020-01-15
11873,601466041,42.06,8,2020-01-15
11874,559196944,43.02,9,2020-01-16
11875,409309869,14.16,6,2020-01-16
11876,412461044,88.47,24,2020-02-05
11877,602097474,66.68,16,2020-01-16
11878,404150724,47.16,9,2020-01-17
11879,601825629,8.24,2,2020-01-17
11880,598941870,19.76,3,2020-01-10
11881,309998190,46.75,10,2020-01-10
11882,598739822,40.46,10,2020-02-05
11883,279020023,27.87,12,2020-01-12
11884,483219992,15.46,3,2020-01-12
11885,599008320,415.1,99,2020-02-15
11886,600495532,85.88,22,2020-02-22
11887,600532594,4.21,1,2020-01-13
11888,561328770,20.96,3,2020-01-13
11889,551336234,95.88,22,2020-01-15
11890,600670755,82.57,17,2020-01-13
